id,url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,created_at,updated_at,broken_url,verified_by_id,published,contributor_email,marked_not_broken_url,first_year_covered,last_year_covered,company_id,related_companies
,https://highgrovegroup.co.uk/wp-content/uploads/2018/12/Modern-Slavery-Statement-2018-19.pdf,43567,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,22305,
,https://www.highlandfuels.co.uk/wp-content/uploads/2019/06/HFPL00002-Modern-Slavery-Statement.pdf,43804,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6891,
,http://highwaystops.co.uk/Modern-Slavery-Statement.pdf,43788,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6892,
,https://highwoodgroup.co.uk/modern-slavery-act/,43804,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW6893,
,https://www.hikma.com/media/2159/msa-signed-by-ceo.pdf,43789,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,9955,
,https://www.hillsmotorgroup.co.uk/site/modern-slavery-statement/,43788,No,CEO,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6895,
,https://www.hillsnumberplates.com/wp-content/uploads/2019/04/HGUK-P-02-Anti-Slavery-and-Human-Trafficking-Statement.pdf,43788,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6896,
,https://www.hillsprospect.com/DocumentHandler/354557/ModernSlaveryStatement_2019.pdf?download=1,43789,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7557,
,https://www.hilti.co.uk/content/dam/documents/e1/Modern%20Slavery%20Statement%202019%20F190416.pdf,43791,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,7558,
,https://www.hiltongarage.co.uk/modern-slavery-policy.php,43536,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6899,
,https://www.hipp.co.uk/fileadmin/media/other_topcis/pdf/HiPP_organic_Modern_Slavery_Statement.pdf,43788,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6900,
,https://www.hippodromecasino.com/modern-slavery-statement/,43536,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6901,
,https://d3537i9v051wn8.cloudfront.net/uploads/2019/07/Modern-Slavery-Act-Statement-1.pdf,43536,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6902,
,https://www.hitachicm.co.uk/about-us/slavery-and-human-trafficking/,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7563,
,https://www.hitachiconsulting.com/legal/modern-slavery-act.html,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,7564,
,https://www.hitachi.eu/sites/default/files/fields/basic-page/documents/modern_slavery_act_transparency_statement_2018-2019.pdf,43804,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6907,
,http://www.hitachirail-eu.com/about/csr-work/modern-slavery-act,43804,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7568,
,https://www.hitachivantara.com/en-us/pdfd/legal/modern-slavery-act-transparency-statement.pdf,43804,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6909,
,https://hmshost.international/sites/default/files/2019-10/HMSHost_UK_Ltd_Modern_Slavery_Statement_2019.pdf,43804,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW6910,
,https://hoarelea.com/app/uploads/2019/07/SFIN-MFP-0119071514470.pdf,43567,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,7569,
,https://hochtief.co.uk/wp-content/uploads/2019/09/Modern-Slavery-Statement-August-2019.pdf,43789,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,10837,
,https://www.hodgsons-newcastle.co.uk/site/modern-slavery-and-anti-slavery-policy-statement/,43536,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6914,
,https://www.holidayextras.co.uk/slavery-human-trafficking-statement.html,43839,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9496,
,https://www.hollingsworth-vose.com/Global/Codes/Modern%20Slavery%20Statement%20(English%20-%20Signed).pdf,43804,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6916,
,http://www.hollister.co.uk/en-gb/termsofuse,43804,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW6917,
,https://www.hollywoodbowlgroup.com/our-policies,43804,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW6918,
,http://www.hfw.com/downloads/HFW-Anti-Modern-Slavery-Statement.pdf,43789,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,9560,
,http://www.holroydhowe.co.uk/uploads/documents/3/Modern_Slavery_Statement_2019.pdf,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17436,
,https://www.homesforharingey.org/sites/default/files/hfh_slavery_and_human_trafficking_statement_2019.pdf,43789,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7577,
,https://www.homeserve.com/uk/about/anti-slavery-statement,43804,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6922,
,https://www.hondatrading.com/upload/4442634d5625782d4a5a4c248afb0521047d0510.pdf,43567,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,21490,
,https://www.hoover.co.uk/documents/76608959/76650546/MODERN+SLAVERY+AND+HUMAN+TRAFFICKING+STATEMENT_260319_V3.pdf/acc23742-e296-4fc9-868a-38b1c6fff0e1,43788,No,CEO,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW6924,
,https://www.horiba-mira.com/wp-content/uploads/2019/06/Anti-Slavery-Human-Trafficking-Statement-ID-2601-ID-2608.pdf,43804,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6925,
,https://www.horiba.com/fileadmin/uploads/Global/Documents/Modern_slavery_Statement_-_Signed.pdf,43804,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6926,
,https://www.hormann.co.uk/fileadmin/_country/presse/uk/Modern_Slavery_Statement_2019.pdf,43804,No,Managing Director,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6927,
,https://www.hje.org.uk/wp-content/uploads/2019/03/Modern-slavery-Version-2.pdf,43804,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6928,
,http://www.hotbray.co.uk/about-us/#corporate-responsibility,43567,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW6929,
,http://www.hotchkiss.co.uk/pdf/modern-slavery-policy.pdf?v=jan2020,43804,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6930,
,https://www.hotelchocolat.com/uk/engaged-ethics/our-people/modern-slavery-statement.html,43804,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6931,
,https://www.houlihans.co.uk/slavery/#,43567,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW6932,
,https://hl.com/uploadedFiles/10_About_HL/Footer/uk-modern-slavery-act.pdf,43788,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW6933,
,https://www.howardkennedy.com/-/media/Files/modern-slavery-statement-2019.pdf,43839,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7582,
,http://www.howcogroup.com/images/pdf/Howco_Anti-Slavery_&_Human_Trafficking.pdf,43804,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW6935,
,https://www.hpccompressors.co.uk/media/159146/modern-slavery-act-statement-october-2018-web-copy.pdf,43805,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6936,
,https://www.hshmotorgroup.co.uk/slavery-statement.aspx,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,26836,
,https://www.htc.com/managed-assets/shared/desktop/slavery-statement/slavery-statement.pdf,43840,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW6938,
,https://www.wolffkran.com/resources/ecics_374.pdf,43789,No,Director General Manager,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,18120,
,https://www.hubsouthwestscotland.co.uk/images/policies/Anti-SlaveryPolicy.docx,43567,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW6940,
,https://hubwestscotland.co.uk/wp-content/uploads/2019/09/Modern-Slavery-and-Human-Trafficking-Statement-FINAL-2019.pdf,43567,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6941,
,https://hubbellcdn.com/ohwassets/Hubbell/corporate-social-responsibility/Hubbell-Limited-Modern-Slavery-And-Human-Trafficking-Statement.pdf,43840,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW6942,
,https://www.hudsoncontract.co.uk/modern-day-slavery-act/,43791,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,18434,
,https://www.hudsonenergy.co.uk/Portals/5/Legal/June%202019%20-%20JE%20Modern%20Slavery%20Statement.pdf?ver=2019-06-13-150100-790&timestamp=1560438064970,43805,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6944,
,https://www.humanappeal.org.uk/useful-info/anti-slavery-statement/,43788,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW6946,
,http://www.humdinger-foods.co.uk/wp-content/uploads/2019/10/Anti_Slavery_Human_Trafficing_Policy.pdf,43805,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6947,
,https://www.huntsfoodservice.co.uk/sites/default/files/uploads/images/1.10%20Slavery%20and%20Human%20Trafficking%20Statement%20V2.pdf,43788,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6948,
,https://www.huntswood.com/uploads/files/documents/Huntswood-MDSA-Statement.pdf,43789,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,7595,
,https://www.huntsworth.com/wp-content/uploads/2019/07/modern-slavery-statement-2018.pdf,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8581,
,http://www.three.co.uk/terms-conditions/modernslaverystatement,43567,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,28586,
,http://www.hutton-group.co.uk/downloads/Modern%20Slavery%20Act%20Statement.pdf,43789,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,18288,
,http://www.hydraforce.com/code_of_conduct/GFRM046%20Slavery%20declaration%20rev%2002%20April%202019.pdf,43789,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,17491,
,https://www.hymans.co.uk/information/modern-slavery-statement/,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7597,
,https://www.hyundai.co.uk/legal/modern-slavery-statement,43789,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,10016,
,https://www.icts.co.uk/client/documents/Anti-Slavery%20and%20Human%20Trafficking%20Policy%20Statement_June%202019.pdf,43688,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,7606,
,https://www.ianallantravel.com/wp-content/uploads/2019/03/Modern-Slavery-Act-v3.pdf,43789,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,7600,
,https://www.ianmacleod.com/sites/default/files/IMD-AntiSlavery.pdf,43808,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6965,
,http://www.icelandseafood.com/content/download/9801/67936/file/Modern%20Slavery%20Policy.pdf,43567,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6967,
,http://www.icg-medical.com/modern-slavery-statement.php,43567,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10026,
,https://media.secure-mobiles.com/idmobile/documents/modern-slavery-statement.pdf,43840,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW6970,
,https://uk.idc.com/COMMONS/ATTACHMENTS/Modern-Slavery-and-Human-Trafficking-Statement.pdf,43720,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW6972,
,https://idealboilers.com/modern-slavery-statement,43567,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2016,2016,7607,
,http://www.idealshoppingdirect.co.uk/wp-content/uploads/2019/04/Signed-ISD-Modern-Slavery-Act-Statement-for-year-to-30-12-18.pdf,43720,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6974,
,https://www.idverde.co.uk/wp-content/uploads/2018/12/HR-Modern-Slavery-Act-Statement-1117-Dec-2018.pdf,43720,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6976,
,http://www.intfishcan.com/images/downloads/Slavery_and_Human_Trafficking_Statement.pdf,43720,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6977,
,https://www.iforcegroup.com/media/05a06b2b-c7c2-482e-8910-ce16cd7d1569,43567,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,22483,
,https://dgplc01.wpengine.com/wp-content/uploads/2018/01/Modern-Slavery-Act-Statement.pdf,43567,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,27628,
,https://www.iglucruise.com/policies/modern-slavery-act,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6981,
,https://www.ikogroup.co.uk/download/69680/,43791,No,Managing Director,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,7614,
,https://www.ikonic.com/modern-slavery-policy/,43788,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6984,
,https://ilf.scot/wp-content/uploads/2019/05/ILF-Scotland-Modern-Slavery-Human-Trafficking-Statement-April-2019.pdf,43720,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW6985,
,http://www.imcworldwide.com/wp-content/uploads/2019/04/IMC-modern-slavery-and-human-trafficking-statement-2017-2018_v2.pdf,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,7618,
,https://www.imcdgroup.com/sites/default/files/IMCD%20UK%20Modern%20Slavery%20statement%202018.pdf,43567,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6987,
,https://www.idsplc.com/wp-content/uploads/2019/04/MODERN-SLAVERY-STATEMENT-31-March-2019_final-1.pdf,43720,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6988,
,https://s3.ics-assets.co.uk/media/uploads/modern-slavery-statement.pdf,43788,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6990,
,https://www.imperialhotels.co.uk/en/modern-slavery-statement,43790,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,10577,
,http://www.intouchgames.co.uk/wp-content/uploads/2019/04/ISD10%20Modern%20Day%20Slavery%20Statement.docx,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6992,
,https://eagletrans-group.com/legal.html,43789,No,Compliance Officer,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,27911,
,https://s3-eu-west-1.amazonaws.com/inca-website/media/Legal/pg404-3-modern-slavery-act-statement.pdf,43720,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW6994,
,https://incommweb.s3.amazonaws.com/production/media/filer_public/71/cc/71cc05f4-e194-4da5-b95d-2b008d93f300/uk-modern-slavery-act-statement.pdf,43720,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,NEW6995,
,https://www.incommunities.co.uk/download.cfm?doc=docm93jijm4n1571.pdf&ver=2572,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,7623,
,https://ukics.com/modern-slavery-act/,43720,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW6997,
,https://db164s6jwq5bl.cloudfront.net/assets/Independent%20Franchise%20Partners%20-%20Modern%20Slavery%20Act%20Statement%202019-28040bba06f92e9c8a3154f1bcdd0df01c3febd6414a0226e341c8e2a95cc215.pdf,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW6998,
,https://www.itn.co.uk/modern-slavery-and-human-trafficking-statement/,43790,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9299,
,https://www.safetynet.credit/assets/pdf/Indigo-Michael-modern-slavery-statement-signed-040519.pdf,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW7000,
,https://www.indigogroupservices.com/modern-slavery-policy/,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW7001,
,http://www.icgl.co.uk/wp-content/uploads/2018/11/Modern-Slavery-Policy-and-Statement-YE-2017.pdf,43567,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW7003,
,http://www.icgl.co.uk/wp-content/uploads/2018/11/Modern-Slavery-Policy-and-Statement-YE-2017.pdf,43720,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW7004,
,https://www.infectiousmedia.com/anti-modern-slavery-statement/,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW7006,
,https://www.infinis.com/our-responsibility/anti-slavery-statement/,43567,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,27555,
,https://ingeus.com/uk/who-we-are/modern-slavery-statement,43597,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,9039,
,https://uk-new.ingrammicro.com/c/Services-and-Support/Terms-And-Conditions/Modern-Slavery-(1).aspx,43597,Not explicit,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,7631,
,https://emea.ingredion.com/legal/Modern_Slavery_Act_Statement.html,43597,No,Compliance Officer,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,27294,
,https://www.inhealthgroup.com/wp-content/uploads/2019/08/InHealth-Modern-Slavery-Statement-August-2019.pdf?x27790,43790,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9437,
,https://www.inhealthgroup.com/wp-content/uploads/2019/08/InHealth-Modern-Slavery-Statement-August-2019.pdf?x27790,43720,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,24868,
,https://inlandhomes.co.uk/modern-slavery-and-human-trafficking-statement,43789,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,9878,
,https://www.inmarsat.com/about-us/who-we-are/modern-slavery-act-statement/,43720,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7014,
,https://www.inmarsat.com/about-us/who-we-are/modern-slavery-act-statement/,43688,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,8923,
,https://www.innocentdrinks.co.uk/static/sustainability/modern-slavery-statement.pdf,43790,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,8799,
,https://www.innogy.com/web/cms/mediablob/en/3708842/data/3708678/7/innogy-renewables-uk/Innogy-Renewables-UK-Limited-Slavery-and-Human-Trafficking-Statement.pdf,43720,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7018,
,https://www.innospecinc.com/images/pdf/uk-modern-slavery-act-and-the-california-transparency-in-supply-chains.pdf,43809,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7019,
,https://innovative-technology.com/images/pdocuments/manuals/ModernSlaveryStatementJuly2019.pdf,43790,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,21151,
,https://www.innoviafilms.com/company/modern-day-slavery-human-trafficking/,43809,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7021,
,https://www.uk.insight.com/content/dam/insight-web/en_GB/Information/policies/Anti%20Slavery%20Statement%202019.pdf,43790,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,9775,
,https://inspirededu.com/pieces/downloads/inspired-modern-slavery-act-statement.pdf,43767,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW7023,
,https://ipn.co.uk/slavery-act/,43809,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2016,2016,NEW7024,
,https://www.itg.co.uk/media/1197/modern-slavery-statement.pdf,43567,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,NEW7025,
,https://www.instarmac.co.uk/wp-content/uploads/2019/10/Modern-Slavery-Policy-2019_2020.pdf,43791,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,26588,
,https://www.integralmemory.com/sites/default/Modern%20Slavery%20Statement.pdf,43839,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,22457,
,https://www.ic24.org.uk/our-team/modern-slavery-human-trafficking-act-2018-statement/,43790,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,7635,
,https://www.indesser.com/info/modern-slavery-statement,43809,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7032,
,https://www.integroedge.com/policies/modern-slavery-act-policy/,43597,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,,,22723,
,https://www.ipsl.co.uk/uncategorized/intelligent-processing-solutions-ltd-ipsl-slavery-and-human-trafficking-statement-for-the-financial-year-2017,43788,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,NEW7035,
,https://www.interconnector.com/media/127023/modern-slavery-statement-2018.pdf,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,7639,
,http://www.interdistalliances.com/uploads/Modern-Slavery-Act.pdf,43810,No,Executive Team,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7038,
,http://interfaceinc.scene7.com/is/content/InterfaceInc/Interface/EMEA/WebsiteContentAssets/Documents/Legal/wc_eu-uk-modern-slavery-act-2018.pdf,43810,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7039,
,https://www.ifloraimg.co.uk/kernel/client/images/PDF/Modern-Slavery-Statement-2018-19v2.pdf,43810,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7040,
,http://www.intermeats.com/contact-us/Statement.php,43788,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW7041,
,https://www.thewinesociety.com/modern-slavery-act-statement,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2017,8696,
,https://www.internationalmedicalcorps.org.uk/sites/default/files/modernslaverystatement.pdf,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2017,2018,10823,
,https://www.innuserv.com/wp-content/uploads/2019/10/O-INS-Modern-Slavery-Act-Statement-2019_SIGNED-VERSION.pdf,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,9792,
,https://www.internationalsos.com/-/media/corporate/files/documents/policies/antislavery.pdf,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2020,18106,
,https://www.intersurgical.com/content/files/71205/1603217163,43810,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,NEW7047,
,https://www.interxion.com/legal/modern-slavery-statement/,43790,Yes,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,17219,
,https://www.intlfcstone.com/globalassets/account-forms/2018--modern-slavery-compliance-statement-ifl.pdf,43688,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,21176,
,https://www.intugroup.co.uk/en/about-us/at-a-glance/modern-slavery-act/,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2019,2019,8586,
,https://www.investec.com/en_gb/legal/modern-slavery-act-statement.html,43790,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2016,2016,22735,
,https://www.investigo.co.uk/modern-slavery-policy,43790,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,10820,
,https://www.invictus.education/wp-content/uploads/2019/07/Modern-Slavery-and-Human-Trafficking-Statement-for-Financial-Year-ending-31st-August-2019.pdf,43810,Yes,,No,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW7054,
,https://www.invista.com/INVISTA/media/pdfs/INVISTA-Textiles-(U-K-)-Limited-UKMSA-Statement-12-31-2018.pdf,43788,Yes,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7055,
,https://www.iqep.com/uk-slavery-act/,43790,Yes,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,7647,
,https://www.iqvia.com/about-us/corporate-responsibility/anti-slavery-and-human-trafficking-statement,43811,Not explicit,,Yes,,FALSE,,,f,6,t,carrier@business-humanrights.org,f,2018,2019,NEW7057,
,http://www.iocukltd.co.uk/Corporate%20policies.php,43567,Not explicit,,No,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,,,NEW7058,
,https://d36utswbinjk2g.cloudfront.net/landing/msa/ironmongerydirect_msa_statement.pdf,43811,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7060,
,https://static.ironsrc.com/wp-content/uploads/2019/07/modern-slavery-statement.pdf,43811,Not explicit,,Yes,,TRUE,,,f,6,t,carrier@business-humanrights.org,f,2018,2018,NEW7061,
